country,iso,EPI_score,EPI_rank,BHI_mean,BHI_latest,BHI_trend,CDA_mean,CDA_latest,CDA_trend,CDO_mean,CDO_latest,CDO_trend,GDP_mean,GDP_latest,GDP_trend,GPC_mean,GPC_latest,GPC_trend,PMD_mean,PMD_latest,PMD_trend,POP_mean,POP_latest,POP_trend,TCL_mean,TCL_latest,TCL_trend,UWD_mean,UWD_latest,UWD_trend
China,CHN,33.88,129,0.6565991382456867,0.654730744431919,-0.0002892346442771409,0.05620977812313582,0.0246682181895734,-0.004961228085073045,16.041424918873506,16.31464961375095,0.03384714983896814,30.52588699689213,31.096909657201753,0.07367481026321435,9.490139986528758,10.029594773490327,0.06873783848451635,1825.0003548254026,1655.83300383433,-21.330431521319234,21.035828480396276,21.067358961407848,0.004931266617763765,0.0033620377450766688,0.0032797595089793,2.921134081755202e-05,3.427987995533037,3.043433661080712,-0.1153685799930226
Colombia,COL,48.83,48,0.8216053736897733,0.814799237,-0.0010409258212162125,0.025108484719034346,0.0041609063212899,0.0006127431502876676,11.303734095543009,11.407491040098055,0.026625920302459347,27.31170993139109,27.59209276050237,0.03355386400488569,9.649487241540598,9.81923587389442,0.0216535345160211,920.2059354959999,826.47620158,-15.833164502312718,17.662287693367208,17.77291130233217,0.011898892529219688,0.00289922939632351,0.00322574123966,7.602121659827344e-05,4.480304637827618,4.241483667177567,-0.051622358130679266
Comoros,COM,33.52,132,0.7383703987999113,0.731440090255003,-0.0009119097353083531,0.06530166904053891,0.155513949083349,0.005449061213879673,5.370672588411561,6.2973490729436445,0.08407556771671398,21.567946442134343,21.795044852666415,0.027311197622230766,8.094249856411517,8.141889162497032,0.007111340539045601,189.3224219218037,179.69034001411,-1.7373244555955656,13.474003624757769,13.653447994903729,0.020197637153955676,0.0022299239752756788,0.0015273921064903,0.00015700966698631598,7.369018018087519,6.97026313177529,-0.049397261591917416
Costa Rica,CRI,49.28,45,0.8051900237576731,0.793480707,-0.0018954833825025122,0.01709655179451576,0.0049208715165265,-0.0028992983206842806,8.932226053053324,9.044702309142155,0.004810064970616321,25.30102786304171,25.610901839743864,0.03455343347994775,9.931205623451362,10.165106486047023,0.02428978666810733,786.1970295228183,788.6117392331,-3.2511869535372617,15.369871536646464,15.445834040512016,0.010262444890386493,0.0031729525090609632,0.002310216911979,-4.680701409350491e-05,3.6551992382983856,3.360157227455487,-0.03260342078651934
Croatia,HRV,52.82,36,0.6159760635212693,0.614328086918376,-0.000154982144334122,-0.0003302821158274363,-0.0008204600786591,-0.0022870516130466378,9.880165413027273,9.823827148564154,-0.01927519543769924,25.590622926490003,25.795203233457183,0.010031050484552792,10.356534657555267,10.629131043412398,0.017390784140473813,1291.720811762277,900.43516508762,-52.971845437644554,15.234120504621067,15.166096650070296,-0.007360258334889955,0.0018049805654778476,0.002930383081978,8.942143410923282e-05,2.2876893934665614,2.618388065444945,0.06659906601232408
Cyprus,CYP,53.34,35,0.6702761432681077,0.668830653619815,-0.0001745462360518277,0.006170885775407584,-0.0004088018852833,-0.0019474377759297061,8.92250139988031,8.88031977458527,-0.010510151716150308,24.3111652213281,24.620754140020207,0.020167811310238058,10.318635636850868,10.508894705986455,0.005517898788177482,1007.483266744014,730.53480441992,-39.48781069884903,13.992563569624648,14.111887470500116,0.014649734616851207,0.0017462475408375003,0.0018889116554668,5.002517977827059e-05,1.9727503257766295,1.7957228857541514,-0.017840492945847865
Czechia,CZE,62.9,17,0.6307864506860814,0.629483976428846,-0.00014342787481185797,-0.012167130942573998,-0.0224751155579571,-0.0010868519747005857,11.590736689787855,11.329402102668917,-0.019470450516042064,26.81508028369049,26.970682927766397,0.018306039075315444,10.646592715157851,10.769734959565865,0.015822707494748234,1090.6851873164562,567.28003226916,-61.592123816258486,16.168511546406684,16.20096908679929,0.0024829562435094775,0.00816468900156259,0.0187609195809807,0.0008193147090023145,2.6350635243215703,2.993002302456543,0.07344808706977458
Dem. Rep. Congo,COD,30.01,153,0.8042636955406604,0.797175190260967,-0.0011180782769374432,0.036198039968298124,0.056703274143165,0.0008974747533931312,8.12419627360836,8.67966678058211,0.04492718261780775,25.338413143099444,25.82898070492538,0.05454181130881134,7.15939090720457,7.35265778494434,0.021468544768147257,793.011122008452,749.85772959487,-4.325125618506718,18.179806368786767,18.47696402163902,0.03305605969132583,0.004299375021165516,0.0063468810920432,0.0003180351983817425,7.2598899797164425,6.437893555717287,-0.09455052962595073
Denmark,DNK,66.57,11,0.6278504434191564,0.627204438548548,-0.0001634914690277445,-0.03184144360103731,-0.0329184370673128,-0.0018077792126101643,10.578145605905657,10.269247571266579,-0.041333060387578155,26.612926201504024,26.74573205551178,0.012379901370490212,11.063609980718127,11.147357091583428,0.007231575812718175,406.0833543252253,184.47678796782,-29.587713613426242,15.549332089151978,15.598389545513058,0.005148213025559302,0.0068599323461899465,0.0073922187610016,-4.777136670482062e-06,1.5344797359832296,1.4357175054151274,-0.011825685345384281
Djibouti,DJI,26.92,164,0.6897205137970011,0.687690325388014,-0.0002187437051505494,0.014409860596636672,0.0307913316700448,0.0009233132521230168,6.106396764150519,6.325359874603121,0.014830168585190647,22.279896155771613,22.739028197214424,0.05175878968473954,8.469476185374957,8.781352549986448,0.03402541031740269,1668.8934754109075,1704.98769996232,2.9120990552519537,13.8106344693419,13.95783009646556,0.01772619104934046,0.0035016278291566,0.0035016278291566,9.261760726393226e-21,7.871036000063387,7.346524251455878,-0.056664546936321045
Dominica,DMA,46.06,60,0.8094935431992392,0.797446301957918,-0.002032110830229161,0.030150684246150142,-0.0015602524267975,-0.005913159415950686,5.104594970477565,5.1091946749077755,0.0015154376658241054,20.87117598031903,20.91857335035041,-6.771195163948593e-05,9.734919910942871,9.813520466659366,0.0015529624140951453,703.7217221633201,662.92282359045,-1.2671789203188866,11.13632991874332,11.10512262649847,-0.0016207418543642692,0.018506976668525243,0.0009341106183597,0.0029755631641945994,4.33022164775745,4.1126175853208355,-0.03165494436073
Dominican Republic,DOM,38.39,108,0.7293845798790924,0.718068291993593,-0.0013855356306740308,0.019180970869798676,0.0446694311151064,0.002270555225194798,10.0444786391124,10.368150523026088,0.029564694922821155,25.89401180546714,26.298533110979363,0.04752158137139848,9.748626686923233,10.055499783529452,0.03596997901919623,1064.435347651789,1196.99827493753,16.569130606356534,16.145444761358377,16.24307636550857,0.011549471011616394,0.0065640417909233586,0.0067258015577699,4.217332227770814e-05,5.3513752070941685,4.903326109141692,-0.055701424171084535
Ecuador,ECU,45.46,65,0.824501208635645,0.817590814281902,-0.0010087579217758467,0.027885763167821053,-0.0010535819801285,-0.0034568299456358494,10.522820711824144,10.705502407600033,0.01491870486237886,26.04301021678433,26.275793826162495,0.030606371478643018,9.456910234642962,9.571088340819596,0.015679563153264516,1130.1167053319336,1145.59350145266,-31.40185248613409,16.586178602771795,16.704775258854454,0.01492554362720808,0.0023306382853873313,0.0022119507418577,1.3530529724666253e-05,4.565429990004408,4.220381294692558,-0.08144325013567491
Egypt,EGY,38.48,106,0.7254100620210009,0.724171542604306,-0.00016240318196619047,0.03488536555572945,0.0113139720353426,-0.002580631205224326,12.306419979504673,12.430140563376261,0.021415138400386294,27.903025224808,28.279045892156038,0.04047842879065993,9.513126003191338,9.722708050118264,0.02070870185792564,5131.16802023285,4727.00925218952,-69.6929663503297,18.3899736158823,18.55639776011072,0.019768188545308697,0.0005375655217928211,0.0001350611159082,-1.6404525367575785e-05,4.985094507462341,4.306930585171319,-0.079200444643121
El Salvador,SLV,29.54,154,0.7181593053576436,0.709821710988152,-0.0011264053502774414,0.009497297369807815,0.0303163096740708,-0.00044507675920585105,8.800765362292228,9.06772580644973,0.009049948848093166,24.789164299089258,25.001114868195412,0.020334999604625925,9.157945223384676,9.343615749629693,0.017482961290502495,1262.4908588907365,1553.28475663409,33.561713593197105,15.631325133570394,15.657586803274373,0.0028502016871514097,0.0035449645042767526,0.001893779935916,-0.00015290782329888214,5.240316508142859,4.783885265319458,-0.05701224896577199
Equatorial Guinea,GNQ,40.52,90,0.7938351317445913,0.788799043189712,-0.0008560395762333978,0.053108723090751445,-0.003774207566223,-0.009159231265504067,8.790845682591202,8.84135604948031,0.010296772372464758,24.31232299101413,24.09003701913192,-0.01438446196825213,10.181388315231253,9.660730305305275,-0.05209439658868438,3205.7587145120065,3408.31685503499,-11.109088694970964,14.130975264398321,14.42937099503774,0.03771206610209272,0.0024989756015398107,0.0029825884098283,0.00018044495528392725,6.61586923711226,6.0436617970199356,-0.08365297576824397
Estonia,EST,74.79,1,0.6837056801631434,0.681734542802311,-0.0003195153383457509,-0.011201694722640137,-0.0807395205540858,-0.004383541800793307,9.644080803877246,9.076266789025507,-0.032371605473327285,24.60232020106619,24.75887214873607,0.01974444464216837,10.500332313474715,10.628366333034547,0.019854665259027307,463.795313276229,129.92549126061,-50.193167015197744,14.102016379407212,14.130530764915635,-0.0001107667505522751,0.009695945501637248,0.0145561155862728,0.0005774568979763575,2.8135783207896847,2.8112256237876734,-0.0006733384767639563
Eswatini,SWZ,34.41,124,0.6977815337373535,0.698044834609254,-0.0002616039675081245,-0.0049436975312826,0.0246109317762195,0.0010635404294636187,6.918371569485342,6.937909013144159,-0.0010703094423462384,23.039611030657465,23.251264051981487,0.0256843132024091,9.090944942760856,9.228426239526376,0.0186447627601818,1337.2922413816073,1195.64408187336,-20.27560014720639,13.94878027913705,14.02293683754148,0.0070374026873011855,0.010413545045326256,0.0059386057634906,-0.0004342764429023752,7.010211098833251,6.4254479725654905,-0.06071646209444198
Ethiopia,ETH,33.88,129,0.6874910800564713,0.685263567,-0.00035707332148493927,0.08107393021424641,0.0463145442967627,0.0013619337168772245,9.23948073879464,9.774042755393243,0.08133481215447713,25.8948938691291,26.5951763953528,0.08860905973156488,7.466014540250541,7.922608799313016,0.06109065465618023,411.89097860933,439.1176435432,2.153551428412942,18.429485988077754,18.672930125028664,0.0274809636091514,0.0018603978634326474,0.0019853085924645,3.5869722787441774e-05,7.801048296439505,7.1346730119053765,-0.07516853375358996
Fiji,FJI,35.54,118,0.7695325841337018,0.764831829230984,-0.0005741654987892989,0.02641081842503325,-0.0002276767523166,0.0008420373489652417,7.046912960384099,7.232080038892022,0.026772169516768987,23.022127072916234,23.224202716890918,0.01814262486856823,9.29950909683074,9.487654236622193,0.016391416285850485,814.6595855871185,877.55873829032,4.82485954712696,13.722711127938723,13.736625346799777,0.0017497199291555663,0.001559922380613521,0.0016059868553726,6.363969121815181e-05,5.566392243689371,5.147184733285204,-0.04938007304619922
Finland,FIN,71.04,4,0.7333777816538009,0.731090333011782,-0.00047307552076972345,-0.01964845677599907,-0.0397876615967222,-0.002933004146515808,10.793879105311422,10.367221568768269,-0.03631837591314203,26.422489775192673,26.47297692778185,0.005544754595577608,10.914460564163795,10.937594720218778,0.0021426334434786415,207.35475105130476,58.00332396607,-19.48721953779655,15.508047597072567,15.535400163987845,0.0034020812537085506,0.009344163270778316,0.0121009183246826,0.00033179680696769994,0.955320288536842,0.7747504437376969,-0.025957626473829647
France,FRA,69.82,7,0.6123236176188758,0.611664271253054,-8.072897563317493e-05,-0.014188168903467822,-0.0213923540148223,-0.0012042820273925785,12.746976638000403,12.509903723335436,-0.02092409984937223,28.840559715484705,28.942697280895064,0.009329955522164807,10.834542562609304,10.903075733581838,0.0051561717720138055,413.5647491760332,206.89156648342,-24.452371137556415,18.0060368866019,18.039639963668947,0.004173682916478188,0.002756105344694047,0.0034489133120047,4.322177842599974e-05,1.5284120951076692,1.3942590728042594,-0.02064463097393017
Gabon,GAB,48.84,47,0.8046973760275233,0.800567653,-0.000999800147913022,-0.0054225773501210845,-0.003194281669454,0.0012261423956845866,8.613151104913541,8.579593842256237,0.000957874546786325,24.34455387249746,24.562053188736,0.02896947217611868,9.864643592140938,9.836408354701259,-0.0012269073299358084,2456.2592633500717,2430.69024660339,-4.209474707726428,14.479962815088374,14.725698706899692,0.030196425620736655,0.0009618474873917842,0.0009563243066671,3.947702831842095e-05,6.918121737003675,6.415030455516217,-0.05451955592178578
Gambia,GMB,30.19,152,0.6155258791175683,0.613378528525351,-0.0005057218034300786,0.04914367189120449,0.0478188940600477,0.0014570701830361652,6.239421209293552,6.651100651282239,0.05316367987950163,22.459541348104025,22.802123461368453,0.030863880614016667,7.88145551583391,7.994496967788225,0.0038792559202494646,971.5836144203757,964.60728685932,-3.3711623349489797,14.578464544970526,14.80796423480274,0.026983197884862233,0.007428505501692984,0.0034269429759638,-0.0006320989747205082,7.033842758221115,6.4875213853239035,-0.062000206936888395
Georgia,GEO,42.67,79,0.6602379933107005,0.658547772671455,-0.0002052011302054062,0.05092734680549139,0.0269762315253472,-0.0001742253572386325,9.035649730773764,9.386241575844364,0.04507237040510087,24.69054079388095,25.153305283936486,0.045977077522349044,9.549958638944121,10.025330308140543,0.04858043358944824,1489.8487954272525,1558.20477259264,6.365739694425035,15.140656258136984,15.128019510285904,-0.002606929418175161,0.00015907826107723348,0.0001198733264694,-1.2423411989353297e-05,3.756448019561618,3.19254220714847,-0.05656291369100926
Germany,DEU,69.93,6,0.6307913814185104,0.629924208024241,-0.000111652781544089,-0.012607634892990442,-0.0317936193435783,-0.0009099852112490036,13.557118568943167,13.294242292474078,-0.017463244900070434,29.198555909408373,29.289321072422034,0.012372663928631308,10.973872265823772,11.044177961146335,0.011106452513116764,596.6394256605026,306.84001586328,-34.74460994079746,18.22470083615465,18.245159103236478,0.0012660186281594139,0.004416292648043695,0.0112858863831137,0.00030098214938743383,1.5084200664688916,1.1599871305112694,-0.039441356262465296
Ghana,GHA,28.6,160,0.6375249986759097,0.633937057325249,-0.0006504135485575156,0.05723537938697089,0.0596660454114064,0.0012820677440236866,9.420383126618367,9.910296698392177,0.06317569888672839,25.71703139441463,26.16154637787984,0.058226089785075846,8.574875932197456,8.826079518961672,0.03541253333678716,1256.1500280799637,1510.75532920182,23.687454712875443,17.142348180915167,17.33561375214032,0.022806575088704227,0.009965361717465752,0.016000230388688,0.0008614552059616542,6.9286208720143785,6.5173112048581965,-0.053444367887591264
Greece,GRC,66.03,13,0.6533884822618823,0.651989971244537,-0.0001520708231466147,-0.006434680744299642,-0.0451440992908454,-0.003370495803689883,11.297238651200486,10.858791720526286,-0.04594968264153825,26.656400142830627,26.668568966117903,-0.014443814959228298,10.456298404785047,10.510742681197845,-0.011072064445392268,892.081210864322,617.35359556291,-39.886368467990984,16.200130759283255,16.157853623608023,-0.0033714466522441044,0.0030704517790050893,0.0064192404330906,2.412258568943535e-05,0.888219705266919,0.8047817023230486,-0.009639492762056397
Grenada,GRD,35.67,117,0.8059478691782445,0.799540654381708,-0.000994542965257669,0.025850170375146225,0.0385816759473647,-0.0006132548262823334,5.6205866649238185,5.897079459548201,0.023036696429794713,21.243113402026236,21.41705472767052,0.01590984939279894,9.601983429087776,9.746491946467875,0.012011553489965255,969.3670876467364,869.22592656778,-6.959452922652347,11.641206628508447,11.670629822996784,0.003897463088670098,0.0027614988014622527,0.0007215379477694,-0.00027456488730483923,4.34348188688292,4.222169768787933,-0.023446317703950954
Guatemala,GTM,31.49,142,0.7755665096353355,0.760950171168362,-0.0022289132877754097,0.035882566581084824,0.0364850046253622,0.0015114567194364353,9.573484517681704,9.890253761061983,0.037112196763329046,25.82666577024928,26.137031005050883,0.0334328273957259,9.265600710961367,9.424317924222612,0.015202482539540868,1088.5220255562583,1156.13347900665,3.2710851473806017,16.56116009083286,16.71279387590694,0.01822890898553444,0.010248296544929605,0.0092624683790186,3.478217895034343e-05,6.6387391940419915,6.383909448102431,-0.041892042880241544
Guinea,GIN,30.37,150,0.7272749515127332,0.73022744202541,-0.0007342928603525284,0.053839449448971344,0.0611722159640611,0.0022936847042420937,7.930289457135936,8.262566055141924,0.0539848319157972,24.26563318123883,24.753086394093035,0.05238721147769026,8.008115559919792,8.2702240400881,0.027491646426452316,863.8135630038126,804.25206645796,-7.280591349997189,16.257854461998846,16.483118484110296,0.02488656172074304,0.011625050315492004,0.0201923710137838,0.0015283603609178677,7.691806998132699,6.985089622624741,-0.07401399869291508
Guinea-Bissau,GNB,27.95,161,0.7217819879673392,0.721444321313317,-0.000828304618322277,0.06897132924492347,0.118820577903328,0.006230857850747167,5.084823636828251,5.800129380125223,0.0794553195552571,22.094456838154613,22.481229665982493,0.03886240196488408,7.729361901124655,7.899070604282315,0.013861692616776004,1020.2609056900552,987.11340687223,-6.143750205056497,14.365536716172608,14.582530683061115,0.0249946802155474,0.008813218621870062,0.0126511670360888,0.0007825329867900782,8.048884664960845,7.519900315463429,-0.057088815629282114
Guyana,GUY,30.32,151,0.8679486132365144,0.866440867864504,-0.00048797550289713895,0.023135217927257985,0.0981130707056816,0.004765343729237938,7.706152441487339,8.384788634681012,0.04849206139201614,23.07158320403722,24.430707367098154,0.0775263807899605,9.51401855358506,10.805950323774082,0.07221003235470791,1966.4099853323587,1744.60266500467,-34.304085554090925,13.557646271870151,13.624778532121182,0.005311726800249374,0.0006053418070918422,0.0009062590967014,4.053367596943798e-05,5.815949836823196,5.228163893243668,-0.06024679149916855
Haiti,HTI,31.97,140,0.730495284574391,0.719882394777197,-0.0012652953369905794,0.041654250287944374,0.0118416813251065,0.00023372587318774396,7.821573289973396,7.960585609037527,0.040376665523317166,24.252108568436707,24.264685827304714,0.01252060602221259,8.100540248264972,7.995288495219705,-0.001350701459636878,611.0848493345106,615.02546172033,0.5850570351797677,16.151872147875103,16.26973452168984,0.01387175912106649,0.0042855110303525,0.0034972274632062,0.00026970438297159455,7.364728697724115,6.862307497558044,-0.0490581167040927
Honduras,HND,37.37,112,0.7755555970388689,0.762449305463443,-0.001715913648604177,0.038323968342531635,0.0213952219378593,-0.003142600973637859,9.152105989316148,9.425883407860953,0.02606552254514066,24.670485092761634,24.955190532148084,0.030900653113301868,8.656548383549119,8.774758271317744,0.011401565221852214,831.5569528407647,960.51597188794,10.854571561403503,16.01411122989548,16.180586952972106,0.01949710437975184,0.00802414406390968,0.0099826637621843,0.0004938960268414771,5.672679851526728,5.0833246808466015,-0.06963720660687248
Hungary,HUN,54.78,33,0.5640948233304229,0.562900703,-0.0001401525871121458,-0.012053486526749186,-0.0055485612415986,0.0005373030119030267,10.809048149030561,10.605219421789334,-0.015222335128727124,26.475204290390188,26.681390952708064,0.019446449181142134,10.372892306047332,10.60495637917412,0.022530415205030453,1419.180101026918,884.0708657175,-65.53165693187212,16.102343628814115,16.076459470912297,-0.0030846505784285863,0.005677974269298069,0.0075076250709226,0.00017830753560058336,2.924739957114608,3.325540578780355,0.06431682920987634
Iceland,ISL,58.37,28,0.8033126944669999,0.801330445,-0.00035158541410856977,0.011698634253177496,2.15641454857085e-05,-0.0019396328692882305,8.159799948755612,8.163153315707227,0.002859954274563924,23.741756174447012,23.99172179842921,0.019886212653582428,11.018371874492582,11.10928423368102,0.006115733043813921,111.56561875951368,71.19334044817,-4.920985609478972,12.72340371095857,12.882455079757388,0.013770339384195585,0.0035016278291566,0.0035016278291566,9.261760726393226e-21,1.1174290107760196,0.9827544465044149,-0.015663981757502686
India,IND,22.46,176,0.5619281190971397,0.560974789367345,-0.00019338278899757992,0.05255547591376074,0.0339198993274847,-0.0006709801809628429,14.517071873796265,14.934826188432389,0.04882785947478291,29.69631603334385,30.224525974838695,0.059519037256633385,8.708334739561366,9.13806598279364,0.04720713036099857,1895.0376119908726,2262.68246259685,40.82118685564936,20.98815222606212,21.086567493544194,0.01230386962991816,0.002939171299057068,0.0038224033867233,0.00016774697166823603,7.382622492856946,6.758588381464929,-0.07416163382039179
Indonesia,IDN,26.24,168,0.7479198769385519,0.742206687719793,-0.0008761125110913902,0.041084501381796465,0.0442066431459573,0.00011920121565934052,13.147017742659862,13.54417224640774,0.0428159505956426,28.60074274093007,28.99346402283988,0.04807536553896878,9.235395333774472,9.538994620954876,0.036968682327839036,1533.5426441628738,1730.70918533593,24.346477942022386,19.365447020385304,19.454541397220115,0.011102965845967308,0.008873158873822068,0.0065492456894766,3.6111900036039486e-05,6.7536192228515555,6.300977402285276,-0.053403637877609086
Iran,IRN,38.42,107,0.6814029077332011,0.680976853052091,-0.00013339514147840226,0.037301913709687495,0.0265532390748415,-0.0019364766385794973,13.34354003377823,13.579379076028692,0.028247534716483058,27.854563662812883,28.065662338682497,0.018418652306998157,9.640069683126288,9.743660135672451,0.005741014873369686,2177.1761099167743,1816.30514224666,-40.36908917576079,18.214559133497076,18.322060881184765,0.012677264117356306,9.504558944424401e-05,4.81821587338738e-05,-8.24354647864993e-06,4.078973788779887,3.7583552094530788,-0.039180981423959864
Iraq,IRQ,26.55,166,0.6777033581734004,0.67630580232651,-0.00019720910990102028,0.03905950375747163,0.0546639946697363,0.002591702650937203,11.844479369935417,12.336709136761245,0.05317422845376099,26.839922109983554,27.11196529201319,0.04431297182377128,9.452925798823067,9.488223804728714,0.01567739300039516,4487.9221395711465,4173.64828624027,-41.92546184122699,17.3870753202594,17.623817250847083,0.028634287587613366,0.0003293859878989228,3.90493125465837e-05,-4.37413761779313e-05,5.006344055457972,4.497345006053024,-0.05880339197842128
Ireland,IRL,62.01,20,0.6637977900260996,0.663059182864521,-0.00011340593893410499,-0.007773000325461143,-0.0118026762354824,-0.0012953261955181775,10.593794620921866,10.421356509036919,-0.016683413637468166,26.62131944436918,27.162662814472377,0.05339662291106145,11.255645930086363,11.678020978989524,0.04195807351614441,334.3463615632863,195.47990860335,-21.154120179208565,15.365687073128955,15.484650502053475,0.011438033006122924,0.007932760807542254,0.0092914560639739,8.631873467309152e-05,1.054811059429141,0.8926612503607201,-0.017695386139270873
Israel,ISR,51.69,39,0.6779501205474654,0.676140721150352,-0.00021489972968733795,0.0014738828993619898,-0.0061440407113008,-0.001934893409687421,11.039164504293147,10.922027909363988,-0.005641636431443923,26.532120598735588,26.87193691239477,0.03742838723478491,10.609710259935836,10.7690774676242,0.018217059918388442,753.7445237281263,597.2074525856,-23.16342418374797,15.922435263549513,16.102880586684986,0.019210872795950358,0.004287156088373389,0.0018375913546487,-0.0001399645516290458,1.9305633671398523,1.6686158442349848,-0.030594663142998923
