country,iso,BHI_mean,CDA_mean,CDO_mean,GDP_mean,GPC_mean,PMD_mean,POP_mean,TCL_mean,UWD_mean,cluster,distance_from_india
India,IND,0.5619281190971397,0.05255547591376074,14.517071873796265,29.69631603334385,8.708334739561366,1895.0376119908726,20.98815222606212,0.002939171299057068,7.382622492856946,0,8.429369702178807e-08
Indonesia,IDN,0.7479198769385519,0.041084501381796465,13.147017742659862,28.60074274093007,9.235395333774472,1533.5426441628738,19.365447020385304,0.008873158873822068,6.7536192228515555,0,3.4430295015203405
Iran,IRN,0.6814029077332011,0.037301913709687495,13.34354003377823,27.854563662812883,9.640069683126288,2177.1761099167743,18.214559133497076,9.504558944424401e-05,4.078973788779887,0,3.154078119450004
Iraq,IRQ,0.6777033581734004,0.03905950375747163,11.844479369935417,26.839922109983554,9.452925798823067,4487.9221395711465,17.3870753202594,0.0003293859878989228,5.006344055457972,0,4.603596088452531
Ireland,IRL,0.6637977900260996,-0.007773000325461143,10.593794620921866,26.62131944436918,11.255645930086363,334.3463615632863,15.365687073128955,0.007932760807542254,1.054811059429141,2,6.112276781979207
Israel,ISR,0.6779501205474654,0.0014738828993619898,11.039164504293147,26.532120598735588,10.609710259935836,753.7445237281263,15.922435263549513,0.004287156088373389,1.9305633671398523,2,5.250582524494066
Italy,ITA,0.620202277285173,-0.004492595122976347,12.863231174611824,28.711615427117188,10.80926855292625,686.0300918741863,17.90236712178036,0.0022547268293782786,1.108588929144375,2,4.530651201054942
Jamaica,JAM,0.7507324706443821,-0.0029910272679572626,9.046071222901782,24.078521578700997,9.240388019512366,1126.8840585192754,14.838231052146108,0.0033211739890604895,4.596410302897966,3,6.020358416761071
Japan,JPN,0.6546434034801902,-0.006171429478240169,13.982825423175559,29.32439085282764,10.664247404279944,416.40917842545053,18.660166841063354,0.0015222918041706737,2.4844680491068645,2,4.206607654874393
Jordan,JOR,0.6983071394883422,0.02254987681049796,10.038589999769172,25.17789833800269,9.203814490280653,2343.525614398587,15.974184875634759,0.0001512869292920216,4.10074741603551,0,4.813507238829429
Kazakhstan,KAZ,0.6792501112336847,0.03739863466937768,12.473136034854674,26.96916842403676,10.269773139467901,2204.442658011036,16.69943038546928,0.0007176726305072894,3.3208097575253124,0,4.03654436056175
