"code","iso","country","COE.ind.1996","COE.ind.1997","COE.ind.1998","COE.ind.1999","COE.ind.2000","COE.ind.2001","COE.ind.2002","COE.ind.2003","COE.ind.2004","COE.ind.2005","COE.ind.2006","COE.ind.2007","COE.ind.2008","COE.ind.2009","COE.ind.2010","COE.ind.2011","COE.ind.2012","COE.ind.2013","COE.ind.2014","COE.ind.2015","COE.ind.2016","COE.ind.2017","COE.ind.2018","COE.ind.2019","COE.ind.2020","COE.ind.2021","COE.ind.2022","COE.ind.2023","COE.ind.2024","COE.ind.2025"
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,53.3206861620912,49.5713353794628,50.9850235661696,55.9387111333311,49.8256208896469,57.3818201313097,62.1323239727749,48.0715539711737,56.6753562028126,61.2280982178542,63.6396264282564,63.0662020414074,60.1730264256847,55.2311868553045,58.5909986821096,62.2721693584917,57.4743602467919,53.291703684553,56.9173247592523,53.4963770196051,54.1040739311461,43.3746502323834,NA
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,46.5284657378919,50.3791394523067,49.1642267558158,51.1592234072842,51.2565225475951,53.7663757961564,54.7465963647698,55.2087035319046,54.0701208576927,53.5584807271933,57.054564035878,57.7861050049274,56.1113714107467,58.1366364692351,56.940771883127,59.4787596105734,60.3982475136476,59.8728227671809,59.1312198049714,61.2296469823512,59.7344467851118,59.1013607201989,NA
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,66.8634805752223,68.5940123409495,64.0989472418167,66.2347220102083,65.0727379241252,59.3727498006115,67.0612911129069,54.0437247644731,58.4733719153506,64.3875224464197,66.6325669404004,67.4341130630941,64.8233008117646,65.6718924843889,64.6320005784578,64.2267283498644,64.8186324383661,63.9774361504638,62.2201177333688,61.194826726207,58.7225071118644,62.9105401790289,NA
76,"BRA","Brazil",NA,NA,NA,NA,NA,NA,NA,54.7607094820295,56.1386835983024,55.6231921572623,56.9801733258036,55.3910248068127,59.9427822814109,61.575809317951,57.7444465350468,61.3210957480198,60.5800757339112,63.1999930626918,60.9801707636817,58.4791914817068,60.0860425276787,60.4169073900337,61.1283429443229,58.9337143965892,58.5877977887772,59.6393183115805,60.2292936160649,59.1715787990984,53.4276847000281,NA
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,77.4152751849381,79.3476821501827,78.9373812810545,79.521353808181,80.4526616826474,81.2121571962136,83.6011360569899,80.9277948243249,83.6366056205651,82.4937364741551,83.4113108457981,85.0184045192205,84.200934618323,84.5491894236526,84.870941701672,85.7001400244597,86.6065399081193,83.9914269176626,84.0355805300885,86.4494288882426,83.7944404566478,83.0796674987429,NA
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,38.9672512079818,46.6347482883307,29.0779697766848,41.6512861929619,52.2287796465655,56.665143085701,9.85148340700803,45.2337502863013,31.3999533544563,33.6537021816959,45.3139487339776,46.0354904971679,33.7550351491062,37.366524999316,60.6200910393564,41.6057031214005,27.5791217112475,52.6047375021899,50.677410346274,52.8580272570698,51.2084710627486,36.7967866896594,NA
100,"BGR","Bulgaria",NA,NA,NA,NA,NA,NA,NA,46.2672035443483,47.839091517649,48.1689744391932,48.6791171795839,50.3916976678464,51.4881384347723,53.1244666163362,52.583498577853,52.4145816691316,53.1078098979898,54.9274185542537,55.9713387683414,55.0770649285722,56.0071578779399,56.3525285695018,57.8528972037047,57.9205591920761,58.5756951145291,57.6581627068031,59.9862449960744,58.4423224694139,57.8573369195647,NA
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,52.765525949916,49.6852217319177,52.0900646999922,54.7126354381927,54.1501800260621,55.3449915741943,54.1277964326137,51.6155212059688,53.1642016092458,55.4008331444361,52.9969106338539,52.7405781396261,54.5696385196339,51.716876015275,50.8904866267496,51.8083974958125,52.5682690401923,51.2940761196675,50.1756469610587,51.9298728412989,49.9555082424229,50.6934504963278,NA
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,21.9816494337481,22.9149188167272,22.8728789568597,25.2414686597537,21.1465404413636,22.9703159758978,23.1620528455667,21.4152120779922,21.8795761075795,19.9658225466997,20.3600716955181,20.3580769947259,19.31104011946,20.2866033199267,23.8076653962689,20.7464478284992,23.1127406221116,19.6591535847951,20.3995829896461,20.695635902569,21.0750281357991,19.5312097058184,NA
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,72.1583428769529,74.6084557854758,74.1862145635715,75.1654376412902,74.5335000050842,76.3359358220685,78.9287590736594,77.5704426101118,77.7670723965446,77.2198778389003,78.0063633410859,79.4124051947285,77.6583600745335,78.2377599573366,80.2909831750992,80.5075294922111,80.6530116938696,79.3117470867559,77.6250752342462,81.7676174769911,77.8311835313766,78.364588349684,NA
116,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,41.4103750028657,38.2180394034006,40.3828212843134,44.211919681632,44.3625359287296,44.0670951897107,41.4875022112803,41.7229855860629,40.7764156213054,43.2366187335525,39.9994898707496,41.503510818052,39.7552476336103,39.5024050932555,47.2901367755252,44.4860448885938,45.3323590773333,42.4260601044738,43.7483849425055,46.4455080898723,45.967281852739,45.769345348233,NA
120,"CMR","Cameroon",NA,NA,NA,NA,NA,NA,NA,40.8827019325778,39.1697802498038,40.6716525759558,42.6841557540474,40.8911523926975,41.0318093378655,44.0157922693577,42.4440085245997,42.7805399166795,44.5619400936644,41.8713304988292,43.069010581348,41.3456192334741,38.5215854053969,39.5743812418969,40.0030980443373,39.6585165150739,37.6158206732441,36.8575393313697,39.0047622608057,37.896191303398,38.2029649060853,NA
124,"CAN","Canada",NA,NA,NA,NA,NA,NA,NA,42.6317443222716,48.1571636486154,48.1752274925806,50.0081316058582,51.7960856897172,53.0518189049099,55.9955680509817,54.5088992464367,56.1690056170585,54.8235315769767,56.2919302898848,57.0001964037981,55.5608176609634,58.7239190417123,57.8196471191319,58.1567418938701,60.1192603158989,61.2948378916009,57.3317536180383,61.4494203711896,51.5357756189887,57.6464966864194,NA
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,72.6655185381369,72.9978774021953,73.9586887845882,74.5918577909534,74.9871285378036,76.6610869815963,77.6793744587727,74.6290222577392,76.8260139473405,77.2301289380304,77.7526272570171,77.7618150170328,77.1664204020923,77.2729654646791,80.069595433715,80.9780283124029,81.6282265540386,79.5482138288491,79.7796412819955,82.3451365267538,79.6246392706577,77.8095917039786,NA
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,26.1172333964077,26.1512736759809,26.649095968891,28.2995446101766,28.8873639413541,26.4997149357745,31.0090711699433,30.1035661481576,28.4726839462195,34.32301648532,32.4989139570731,30.817747448778,30.9090796516718,29.9330198679613,33.9048474620828,29.523074119612,33.9150466605116,31.244738625837,31.5505955678447,33.0763562718706,35.6336693113325,32.8977286966641,NA
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,47.4443818816945,44.3559119651725,47.409759452088,47.8070212531114,48.6500784890896,50.5027945215253,52.5292315184233,51.5671835861444,52.0275696852801,52.3755661082489,50.1728863600127,53.4270758133283,54.5082494130347,51.3375579674324,53.7003599905198,52.3760643682922,54.2820308369178,52.4655071862699,51.7269056234497,54.7858572646056,53.49547508967,53.4720880676497,NA
152,"CHL","Chile",NA,NA,NA,NA,NA,NA,NA,25.3972674656749,26.6029227523947,27.7794272817869,27.4192821344879,26.1405970315472,25.3703218218776,27.728620143275,26.099209702929,25.8247497720771,27.5729523840321,25.4684644914528,24.9421826604933,26.5888132078375,23.3744850377108,21.3130988510021,24.615163556324,24.294495846201,26.1794623823996,24.4325837056788,22.6969991000914,27.7979133923765,24.8774109200356,NA
156,"CHN","China",NA,NA,NA,NA,NA,NA,NA,5.77361661607711,6.07781298258027,6.26370836104373,4.43872636845387,3.10159499946133,3.54849160161658,3.13070005048762,4.35877195772407,3.47011776052392,3.75688500963783,2.71437979474339,2.72463707979736,2.69694572616542,3.50465504226834,3.50174121161791,3.27363782441462,2.18149205689529,2.83824189485324,4.07477158797333,4.72514367977641,3.19261262582755,4.56373896213439,NA
170,"COL","Colombia",NA,NA,NA,NA,NA,NA,NA,48.0102718213878,50.3150724072796,51.141835347272,52.5738512883208,49.9287898042436,53.5366127566551,52.7309545705325,50.4434698747065,55.4941322089421,52.5751579161645,52.0428833251545,51.1310188766602,49.3936689257672,48.1345549699501,51.5146031243748,50.7675421947607,49.139945342997,48.2519247712343,50.3616443126133,49.5922967181939,47.7271863279817,45.7023203363322,NA
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,80.2627758712025,81.1224859520048,80.0071438033979,79.8938075668926,77.6354942981184,81.8164041075567,83.9011649816663,81.9897300610658,81.949721450098,81.7945508752973,82.3127305779704,82.0245917993993,79.6587997226972,81.9719033808051,82.2210078402071,82.6459695076069,84.379198334685,81.8137038705578,83.9338654182985,82.5638899360704,82.3734948046995,78.8596771279236,NA
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,94.3211628937609,95.0684446797701,95.4513556925431,96.5206570834764,95.2544921775781,98.4767852431984,100,99.5747125570748,100,100,100,100,100,100,99.2952767670008,99.8986351458621,100,98.58634372209,100,100,100,97.3308635437541,NA
188,"CRI","Costa Rica",NA,NA,NA,NA,NA,NA,NA,66.4894880802031,68.0651503014274,66.5113039865039,68.1853527205954,67.1188161001556,69.5001401060076,70.0002146164262,67.1096306963319,69.3247349908393,67.9378236263583,67.9114208115369,69.437257025458,68.3080442683549,67.2425183400206,67.8713295989118,67.9066330751145,69.1667526064226,67.4881807666553,68.2790342126354,68.5711524959848,67.2389347079088,63.8362339661298,NA
384,"CIV","Cote d'Ivoire",NA,NA,NA,NA,NA,NA,NA,48.2850147926435,50.2812956214993,49.8525834511344,51.4686519211897,48.3623022077691,46.7590210106792,49.1974467792212,51.2852689530308,48.8977392307343,51.2266074553162,50.1289999046198,53.1810886687334,48.3119981796207,46.9793009272233,47.8681343719908,49.5915427763838,48.9533891520131,47.3466576745408,49.8703311271069,48.0798852066278,48.3537991573539,46.7187739828166,NA
191,"HRV","Croatia",NA,NA,NA,NA,NA,NA,NA,40.3113202030375,43.7100259010368,42.7825035667319,45.0512894236164,45.617788256251,47.5631625591826,49.6216818997175,49.6650967453733,48.284244115947,49.633991668498,51.1084235037892,52.5825097677251,49.6147562824702,52.031229520039,52.5481865475801,54.410024452319,55.6509587610548,55.307095371742,54.3933144562954,55.585433583203,54.3574004827246,53.8084637172494,NA
192,"CUB","Cuba",NA,NA,NA,NA,NA,NA,NA,67.6469303018922,67.9229297951896,68.2451370579296,68.9290733409141,69.5055243508426,71.6457746663722,72.4242155405432,70.7073447160659,71.5482556662885,72.4472208346831,72.8676160697004,73.2444023961926,72.9130298122351,73.2216166467835,74.3191108825596,75.8462745333157,75.8689443074823,73.8404307135396,73.6386755387023,76.7080218140542,73.0720823044813,72.7643022720578,NA
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,77.2404721172389,78.5378308574303,76.2286294831832,79.5546712016034,78.4087569174134,80.5667629240224,82.6559774876547,77.8022118540342,80.3047836066957,81.0636882473012,80.593829072297,83.3007379781156,81.1985815280159,80.1444300191949,80.7792118429191,83.5931474245633,82.3907081389017,80.2389480692404,81.6422769250983,82.3684781599163,77.9978762352751,75.9142822324034,NA
196,"CYP","Cyprus",NA,NA,NA,NA,NA,NA,NA,56.801439622214,59.9113358209461,59.7776458698257,61.2238956888487,60.7167110641541,62.0426007970017,64.1369614868306,61.0393880706503,64.141440779215,62.7411669043085,62.4108111484551,65.5283347882064,64.2362984806499,63.7437605713111,66.049917479542,67.1838663267544,68.1349001030799,67.2382291942396,62.9108522023139,68.0957273631786,65.9161515259518,66.6307644091374,NA
203,"CZE","Czechia",NA,NA,NA,NA,NA,NA,NA,38.1421075473905,42.1481174269005,40.7110551349768,40.8791005818096,45.6259538901283,46.0514134406867,45.9463232780336,44.8496477408743,46.9785476640754,48.9420604103448,48.8515975061001,48.5588840868164,49.6937776248343,50.4598193316486,51.4531915816502,53.2140162968539,53.7716420063164,54.4138133938616,51.4598196125365,54.4761973787683,53.9345607412692,53.3219664692681,NA
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,29.7592670664478,27.6851196734276,26.4406837596663,28.2189561047037,27.7409076496211,26.8276891390047,27.4602153384723,26.0709624033329,25.4578474950087,26.7636647829736,25.1502149091326,26.3074812411504,23.5538768000975,24.9085287881463,30.8827899237519,27.4751428117154,28.3050785606033,25.4687051831972,25.8068215559691,26.3669644536607,27.1378465985494,25.8920484205392,NA
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,51.6704241176766,57.3025812648402,57.2878381630626,56.4900877483645,59.308040394385,60.6565413014121,61.4441509950433,60.6524998531957,62.4117377703127,62.1116908671421,63.3164448411578,61.9005864791521,63.9716838726027,64.2273602509372,66.1143333132525,65.0928729802471,66.5441645978249,68.0607778679401,64.7984806712509,68.5835055990332,64.5243945557008,65.2739709059646,NA
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,67.1999275993025,66.5009196208293,67.7849694678432,67.988264134675,66.5332102798654,68.3046938188683,69.7344500914814,67.8816657530789,65.9604796742924,67.7492560527755,67.5531768191421,69.2855290288117,67.6628355197314,66.6172718465832,59.7204323654113,62.2351151718911,62.3745421956608,59.052917026208,59.4056489497974,61.9806195180879,60.3674036116314,62.4463778198809,NA
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,77.2871722815094,79.4826531668195,78.3990755122465,79.5325356152288,79.8152184765822,81.2044165345881,83.4983101566439,81.2642054010393,82.6472311715055,82.329252732755,82.7246464605945,84.4699828508209,83.0640138604037,82.9579368596357,84.2168639655934,85.1229293030665,85.9309978616643,83.8279407436921,83.2972887738897,85.9417181914718,82.8622295925851,81.7939976173608,NA
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,59.0107209391227,59.5617293088629,56.1362605088688,58.1441909861676,58.5693462052293,61.9179241070666,64.4106026366233,60.8417535155164,62.9675824935688,62.7123948069622,64.3289697338842,64.5238369154253,65.1082747057987,64.1290062589033,63.9469437059026,65.8178840095832,64.6395270049446,64.4413771975245,63.6991984578025,65.1175664726078,62.9952032766574,62.9981980131186,NA
218,"ECU","Ecuador",NA,NA,NA,NA,NA,NA,NA,53.3840313037174,54.8555042465548,53.2764120476275,57.0496193589984,53.1164017142216,57.1347788008326,56.2784136927629,54.3131076159866,57.5332043086243,56.77608930813,55.6051395730441,56.3576870927972,53.8608418561884,51.8701210586028,54.6934738734216,54.9996250318831,53.9379374363095,52.4278638659568,55.0251962125333,51.1382188534442,53.9899962086303,49.4585508839654,NA
818,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,32.9358746742356,34.1423321567628,32.6398234702737,32.0924909092327,32.7078956373872,33.2334881958105,32.9799087481971,31.3869082302752,34.1396511297936,32.9926704108374,30.4157748943263,28.8639407140561,31.0253934980375,30.1548409733047,28.9584113319601,29.3743274843269,28.9651810810932,27.8494629734789,26.0472449487877,27.552488501581,25.7037182038443,25.7272818785808,NA
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,NA,48.377822487898,47.8530520484754,46.8115729435887,49.4336515382297,48.0917989503922,51.6538835732372,48.2511344917546,49.3458122388232,49.2869716320926,48.0974108422586,48.1275068749712,47.9382650526033,47.4450273359761,46.6127367031046,48.7218017914992,48.2239471684953,46.3563458670334,47.4241981771239,48.99104340974,48.7003304049075,46.4254554975104,46.9874180331857,NA
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,60.6814676001216,58.1173418110565,57.7318301023157,60.0314745389086,59.58219269379,57.2227749369422,60.7738222600967,57.9871719375248,58.4755493772605,61.6204569421922,58.0729926238387,59.7177325533744,54.8947490482836,54.5843256270694,54.4259258214562,54.8533567848511,53.9816909714784,52.9972647433982,52.950776751139,53.8437172041361,53.0277340012124,52.2818573294941,NA
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,60.9059347696776,60.4864942971481,60.8764302445727,60.7184189504506,60.0066016031528,60.4542013396166,62.814850334114,60.6686564544545,61.2325988396293,60.6812359049174,60.3831259006224,61.1647231137887,61.8833000244657,60.8382359059963,49.6389126350374,50.096024002461,48.1217534232444,49.0590468024753,49.6359115326507,52.5936271458562,50.5932237277912,52.0656657321666,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,51.9401885648841,53.9293943221633,54.3461667949919,53.2632284929522,54.8513337546856,57.47659298746,57.7882149440914,54.9221126492173,58.2582018387189,57.7038101783593,58.1676807967324,58.0208692765945,59.9423838696911,59.7160621393737,62.1562003338102,60.9145075342031,62.0965368940794,64.122211561028,60.2582098781956,63.0179379008424,59.1660775753682,60.8827181446383,NA
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,48.1646158033029,46.5574399800087,43.9095271935608,46.7854610081391,38.2213456916553,43.2465313641467,47.2592058128531,42.324658894799,44.6031640005915,44.5480920865485,43.7208719760742,41.1710796591387,42.3284846342086,45.2868246426308,44.0306113555493,41.8939967383982,40.9407706020605,41.9042092138214,40.6705769885139,41.2348823975719,41.7214022892865,37.743743845714,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,38.0143285372315,38.0649552555544,37.0658447354343,38.5254240537516,37.4542924323748,38.0553811753153,38.8645090605877,37.0485510854989,37.4755962388325,37.0687464363083,36.3039548877632,36.7966415842303,36.5316218386007,35.7934217265271,35.7355301212919,35.8775655532515,36.0972160988116,34.6750447928521,34.7991606459807,36.3106166328182,35.6007795209517,34.5663532158065,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,63.4338986726988,68.1489433646044,68.9038560216775,67.842109562006,69.4285233975158,69.4966589417318,72.2817323890469,70.1310113267441,71.7371717239617,69.9777904036859,71.3831819749878,70.8543891057251,72.0483065264558,73.3106344002841,73.6347424558434,73.0113285518429,73.5982291404072,74.430462570276,71.8318957318173,76.087762684314,70.4236394869151,71.9116978050367,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,93.0580071857143,91.1822939866883,92.7120964798766,92.8459676799192,93.2126812407775,94.6819818200239,98.3273036485919,95.9064753553466,96.3339279137924,95.5593375151024,98.2602563092771,98.9585702519247,98.1480390554676,97.6100787449443,98.0867150453051,98.2271183145499,98.568291113342,96.0990133858459,99.0693074210502,96.2251770858577,98.3505249097963,96.802253500012,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,88.7554450770554,91.1443081994249,90.1154714581854,91.9081308719949,90.3856819912547,92.9988432265327,95.5122052248503,92.9283041842046,95.1022420004383,95.1064216299611,95.9986619222345,93.8929278248885,95.0857892318725,94.2706698987836,94.4430260549133,94.725385789477,95.0833937615546,94.4484037999074,94.1454372487496,94.7004741286826,94.9483994621722,91.9051631941593,NA
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,54.899226435744,57.3269228434783,57.7121503216925,57.1099374588518,59.5697828580728,60.6238548473138,62.093807842926,59.994147093444,62.2239142079379,61.6379644091296,63.1513729115596,62.4283799022632,64.089250071145,64.1122421182478,66.2765457795167,64.6906337200673,66.1350982418705,68.1544457432521,63.9097620573549,67.2928589535687,63.4510552540373,64.8496474390241,NA
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,40.7482688891752,44.9283154618378,45.9287940604042,46.4254290087173,47.5606126974836,50.1683064035265,52.0704452916456,51.8541516007046,52.395348095042,53.4208920053313,54.0086462100257,55.0008409583627,55.3890574651295,55.7707056293531,57.0591957330723,59.0444006762719,60.3175598426663,61.6083801737321,59.4641263918843,61.0537884833352,59.7518247769918,59.657452283857,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,92.6923876314777,94.6931692343841,94.4840053272532,96.3648994573622,94.9667718601301,97.8670931279008,100,99.2813241332704,100,100,100,100,100,100,99.3186630101504,99.9297821259208,100,99.1816651899684,100,100,100,97.2561968245272,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,56.5895303044649,53.6634657954011,53.3935980135225,54.9492914836061,55.2546538173683,52.1803310233116,54.5505194001435,52.2046795504047,52.2198129686649,55.7364153088227,52.1842776630854,54.1279258840293,50.2735590644061,49.4697095908235,50.8892329366719,50.8089428840914,49.4707658900366,48.8124473911314,48.003798068988,48.9978440050068,47.8869669588573,46.9069178727276,NA
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,58.4300500423828,56.251443625256,55.8406310011205,55.7985072395581,54.6061925906887,53.1197566931492,57.1268750473919,51.6686326486883,55.4253074772929,57.5483995533854,55.2321459119552,57.5737340077433,55.3579285987063,53.4461778052689,54.7079898807535,55.1913673300541,54.3495953432871,50.958840468266,51.3809730927388,52.2883095834702,51.1256580229442,49.8991816274955,NA
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,56.9558033141465,59.0322430689835,59.3319873810599,59.0136062432015,59.0733380955894,61.690916501071,63.295374545912,60.3903795795814,61.8508629271992,61.474077979725,63.0690529084685,63.6509895699038,62.695153941236,63.9438422867207,63.2545402178111,64.5700661947471,64.0488480028407,64.0767464132667,63.3054671419134,65.7410940375152,63.712388103338,63.651982661944,NA
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,40.5869405022326,45.1361968716091,45.3146795188371,46.292378473346,49.1992123122114,50.2669956242309,51.1517242335359,50.3217375613438,51.7276160640834,53.3779999159851,54.182646318454,53.6516092342025,54.7370460919173,55.9058588773566,56.4417651482934,58.1027209169051,59.8795664297544,61.1100137187013,58.7088701155586,61.7571330363225,60.1805107927452,59.3779882870788,NA
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,NA,44.8653146059624,44.3802456247472,42.9100218553308,47.069141134145,41.5652556634796,40.1316837189472,46.0533754897521,45.2549463394245,42.7113343439949,46.8805460166877,44.1212917372592,47.0292049160286,40.3503821268956,38.4834192602148,39.7252521887429,41.5545688312283,42.4638576929403,39.8588436519166,44.1760272603368,39.9211431586593,41.6032593610756,40.3099536914361,NA
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,NA,49.4506312215549,51.9444679961999,52.5889584453479,52.8580949152414,49.1502919176482,55.433927041056,56.8198068599078,56.296593287141,57.2467901945816,56.4177237573501,58.4683139644021,59.3381207403386,58.3373333123277,59.2266872343676,60.5924272645372,61.7618388435743,62.5680680392856,62.7616695441946,58.0186445725512,63.7301234188312,58.5457889280175,60.7613843041651,NA
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,66.3028838573889,70.6182161987708,70.2914962367488,70.8735361139911,71.1360359815003,71.7536940862244,74.479944385097,72.7653249541775,73.6546264518903,71.1677384722744,72.7292243900767,72.2957035514791,73.3784146345391,74.4769989801659,74.6922113420866,74.394187940544,75.1585525914069,75.3947850638771,71.7712877992754,77.2258036650492,69.4773654805881,73.6873828852715,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,79.1522559675444,80.6982497090774,80.1647474470002,81.3062611847677,80.7822579864629,82.4977898423936,84.2331335208252,82.2391329905047,83.4843611444133,83.569574009927,83.4875507492324,84.9651950084646,83.3710405295869,84.1128295613451,84.1008749247491,85.2180254769998,85.0627787099228,83.2242018356078,83.4096828066939,85.1983036720462,82.4900096729999,79.461327310046,NA
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,37.8330559819922,44.0834398888717,37.5043883099983,42.4387115316571,40.5906766954895,44.5113254031636,42.0891783754191,41.4151320135002,41.43057401407,42.2799633198308,41.3973596315295,43.8528193104719,43.6345521518018,41.9670525901024,42.5470567087184,44.8569405192008,42.1607125305182,41.8628321598574,44.397317023467,43.4436322953603,41.2037156763103,39.7803856704021,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,54.0398325919268,60.9883177794833,60.7282753285491,60.3966219658796,61.1465130953641,62.9280935731118,66.7003090018341,64.6184890430526,64.3339439900291,65.2800540325234,66.2621389912757,66.1365114461056,67.0200616558003,67.001892613767,69.9076671942209,68.3404157329138,69.6664175110578,69.9393641940011,68.438539671751,71.4595151219255,68.1254628760508,69.0100836074644,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,35.7602207430428,33.320271587653,37.273367485258,34.9621407783191,30.9433799186159,34.0818262307569,28.9335363404715,37.0475421737563,34.6157972413328,33.1289348344418,35.5367055005033,33.9429220874519,31.607187840029,27.5370579228674,34.0163138900207,38.7296257768858,36.2732213255308,36.9787466504299,39.0709556714932,39.2063570514108,37.1049513632543,36.9162978669625,NA
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,51.5054003588968,51.7745954657054,52.7090900146285,52.7073021101942,48.2876844263689,50.6255939913823,51.2170123276206,50.2432871472896,50.8403076285099,53.042641664104,51.9157848228502,53.4605920111147,50.9879111488232,48.3813752775049,53.9142227706749,52.7414968349838,52.3591352445662,48.9716439225183,51.2289627180877,51.8016025743673,50.8037696865655,49.9070276518082,NA
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,75.3347721985401,77.3521425541305,76.1755657031771,77.6072220811406,76.6174309773571,78.449453228226,78.059864709523,76.0957526205336,78.2629392655933,79.0121289424882,79.0039597771989,79.5185889016897,76.6787946499133,77.6201348123493,79.1059612238117,79.7863334022194,78.844898999897,77.1536007211382,77.756634232369,77.6166601239127,74.9845769045402,70.7828068819861,NA
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,56.1534431653509,56.6926811546204,56.1033775809143,54.9567231151811,55.7300101861858,56.9918116777533,57.8445890355398,57.255517831783,56.9156140681486,57.4980394696212,57.5531538685031,59.0401692026742,58.5386415133973,58.1065396016907,59.6529698318419,60.8050042854112,59.736259820148,59.3172934532378,57.9925503111532,60.3052347697422,59.6455394638127,58.626378453515,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,37.170019139708,41.2211456989092,41.6733091943357,42.4054905045714,43.6912939093113,47.4706627678435,49.769232593426,50.8323873590735,48.1862265408687,49.0748713347536,50.942049086342,52.7430884820986,50.107904593313,52.930438719873,54.0448417891341,57.9256370240454,59.7671014114244,59.0463070963776,59.2235427480079,59.7569590645503,59.075491395783,58.4972597845778,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,53.3461774968552,60.7262626276376,51.6483023705889,58.3707452455349,57.1775228416093,59.6821489914543,58.9861003929809,59.472850078911,55.427993208841,61.0860552900775,56.8574126445523,58.9071450760761,59.7750864729001,56.6460536440757,59.6170918057608,59.8223206559117,57.461424695639,52.5075041324798,62.5484875900034,62.326065178368,54.9217576753199,55.7763888432526,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,3.27738801287748,0,4.53783059833111,0,0,0,0,0,0,0,0,0,0,0,1.60090245243985,0,0,2.43573764144944,2.7060135898287,2.38837195040132,1.66172444085085,3.75468451254396,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,42.3220821385638,47.0258355012435,45.4188290600572,46.4251601840152,49.0749813194009,50.4498370217967,51.1593892510223,51.0346771642643,51.1160298751058,52.280964787542,53.2385991284303,53.6769840633241,52.7268090646818,54.9226353610498,55.351979829093,56.5667174522735,57.5633004505292,57.6103879830421,55.3646169602861,58.6735804267524,56.6100548174881,56.4456597371322,NA
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,63.1281278139655,67.2639231240574,67.648951309914,67.9926081860195,68.6882365375302,68.7605520738564,71.1652528128531,69.2795681990651,71.0076796467625,69.0479241516327,70.5819904441152,69.9336934090187,71.3099947632458,71.8870954935048,72.9585589047547,72.7086623592284,72.9480618091492,73.7965273959285,70.8731888650572,75.6562605562947,70.0812830861964,71.779176987166,NA
