"code","iso","country","COE.raw.2003","COE.raw.2004","COE.raw.2005","COE.raw.2006","COE.raw.2007","COE.raw.2008","COE.raw.2009","COE.raw.2010","COE.raw.2011","COE.raw.2012","COE.raw.2013","COE.raw.2014","COE.raw.2015","COE.raw.2016","COE.raw.2017","COE.raw.2018","COE.raw.2019","COE.raw.2020","COE.raw.2021","COE.raw.2022","COE.raw.2023","COE.raw.2024"
136,"CYM","Cayman Islands",0.107047475938461,0.106093488315417,0.103383165757533,0.101635038693597,0.100558747405103,0.0961255981306566,0.0935250259951194,0.101533354028404,0.0956995409150409,0.0946635525566023,0.0933406836359802,0.0933175880849048,0.0948261278437612,0.0945543964642491,0.087693761234144,0.0855741280433975,0.0840885602216933,0.0889339243021678,0.0883812987767822,0.0824804464459859,0.0887510469398273,0.0931975824661603
140,"CAF","Central African Republic",0.375029858753324,0.374686173155023,0.369695775933514,0.353621522714859,0.348066950934241,0.371186218898849,0.328733932947508,0.336849961939343,0.351976303991324,0.300663225180018,0.315803829839144,0.330432310593291,0.329620464279385,0.338400841404113,0.304068731060346,0.342157996305537,0.303985213154413,0.326653910675593,0.323974001811564,0.31093017733629,0.290234615284636,0.312429717045148
148,"TCD","Chad",0.211152252900461,0.229468189572472,0.211349248812776,0.209099895972928,0.204405379115089,0.194455637731923,0.184126666456086,0.188960076919362,0.186631428907347,0.184890314597949,0.196191223135635,0.179727417239243,0.174569158213354,0.190132368194884,0.178409364157189,0.184887833358071,0.175636051473373,0.18444296426377,0.188148924405636,0.173268754842109,0.179396615867297,0.179509654632411
152,"CHL","Chile",0.382373253433103,0.370155827104628,0.358610218179712,0.362105721649283,0.374793935326911,0.382650863441836,0.359101291146299,0.375211961502238,0.377995923340557,0.360610077853406,0.381640708174627,0.387088947654229,0.370296523041019,0.403783535225692,0.426836220544008,0.390513464953205,0.393900888569508,0.374401806020499,0.392438588419673,0.411219181809933,0.358431708596309,0.3877648386559
156,"CHN","China",0.648681189440383,0.643388104703265,0.640174767662153,0.672428203443175,0.697086628122968,0.688746280972932,0.696540384541815,0.6738778345535,0.69020170756159,0.684891262731738,0.704394774767794,0.704200198439197,0.704725614978944,0.689559960859021,0.689614080490371,0.693863935158902,0.714577726823913,0.702048754369185,0.679052277455357,0.667260797862694,0.695379832660514,0.670167882129265
170,"COL","Colombia",0.207958335744547,0.195441317411779,0.191137316538822,0.1839055176896,0.19748533282248,0.179197953882253,0.183128979277279,0.194766597468384,0.169994686738913,0.18389904566037,0.186554467129114,0.191193008917353,0.200352293132925,0.20726337009656,0.189227872532175,0.19307396038289,0.201726149664118,0.206609194868607,0.195196315497917,0.199283300799997,0.209550002378275,0.221295784968695
174,"COM","Comoros",0.0872386642772143,0.085241820781256,0.0878413928015728,0.0881099473282501,0.0936356257477086,0.0836634455847444,0.0790951157687266,0.0832737841191206,0.0833635677646424,0.0837127040288732,0.0825524687039959,0.0831956294543217,0.0886694265319983,0.0833137771653735,0.0827566636943559,0.081814836788526,0.0780832650183109,0.0836695305046619,0.0790254830387619,0.0819959077202066,0.0824174716956271,0.0905985984283333
184,"COK","Cook Islands",0.0597398033794563,0.0585494213290968,0.0579486844144745,0.0563035317894707,0.0582567634561326,0.0534138906988872,0.0503628103746034,0.0518574819034335,0.049520406346192,0.0509069739487199,0.047959793303484,0.0481351433869149,0.0494749188501195,0.0481176688851161,0.0522492510636635,0.0514070169895718,0.0505393270815443,0.053256506532048,0.0485283154971316,0.0490029079190064,0.0498862400772975,0.0550881778154109
188,"CRI","Costa Rica",0.126421032726535,0.121168110252902,0.126346770759273,0.120776458428081,0.124296211849163,0.116574301934725,0.115014686562978,0.124326966536371,0.11712634480952,0.121584360092398,0.12167085366124,0.116771910565763,0.120378001853638,0.123882770785011,0.121802307021464,0.121686544502705,0.117625791351024,0.123065783890609,0.120472096912401,0.119527950656065,0.123894728735014,0.135786080395518
384,"CIV","Cote d'Ivoire",0.206425136902049,0.195619200109986,0.197891096576184,0.18946221565786,0.205995876469364,0.21508622316021,0.201413968947698,0.190400330566855,0.203046429805834,0.190701399140292,0.196423266004279,0.180922141481129,0.20627516749303,0.213813888854346,0.208755995851937,0.199287347626535,0.202742316151776,0.211708760371753,0.197796523961977,0.207568785528197,0.20604305935055,0.215319506252748
