"code","iso","country","PAR.raw.2000","PAR.raw.2001","PAR.raw.2002","PAR.raw.2003","PAR.raw.2004","PAR.raw.2005","PAR.raw.2006","PAR.raw.2007","PAR.raw.2008","PAR.raw.2009","PAR.raw.2010","PAR.raw.2011","PAR.raw.2012","PAR.raw.2013","PAR.raw.2014","PAR.raw.2015","PAR.raw.2016","PAR.raw.2017","PAR.raw.2018","PAR.raw.2019","PAR.raw.2020","PAR.raw.2021","PAR.raw.2022","PAR.raw.2023","PAR.raw.2024"
854,"BFA","Burkina Faso",0.113204882043781,0.115273378323536,0.118287087236568,0.118352132169565,0.126911367748676,0.127537655014762,0.128454597369811,0.129743868728417,0.130397457011444,0.135313826452963,0.135642015700481,0.135707648,0.136743736,0.137298750020978,0.137649184,0.137793040546193,0.138461120415229,0.143121805797973,0.143149551829233,0.143807898704671,0.144557689,0.144883362723043,0.145182145355682,0.145214565501338,0.145710460649593
108,"BDI","Burundi",0.100109744093155,0.100211353127304,0.10149845830406,0.101643986959854,0.102241723885524,0.102508455964878,0.10802658,0.110116395078543,0.111088281155293,0.111801368736088,0.112358707651881,0.113108186,0.113313965601716,0.113545667209925,0.114092997254389,0.114811285,0.115076108509272,0.118841609082814,0.11887120664367,0.124400603081839,0.12442398,0.124475877420183,0.124592529568313,0.124618971121517,0.124633968058407
132,"CPV","Cabo Verde",0.010474273,0.010599101,0.010610018,0.090731044,0.099070846,0.100847684559015,0.10090713565897,0.100925249019027,0.100939028691403,0.100974831657042,0.101003684,0.101046619906083,0.101148685880016,0.101186115713659,0.106618669324128,0.106623936419459,0.107015103660102,0.107696250428469,0.107704821543869,0.108495713062879,0.108497929260955,0.108542080972949,0.108558051237622,0.109078680867798,0.109078920096305
116,"KHM","Cambodia",0.066887427,0.07330454,0.07449208,0.074796168,0.075264571,0.0755713,0.077120075,0.078153673,0.078297517,0.079614649,0.079782567,0.079890073,0.080509079,0.080809322,0.081238532,0.081892534,0.125745689684244,0.162014289146977,0.162908051797157,0.165218312365866,0.165797098549945,0.168628378851964,0.16866071596575,0.168661737859351,0.168662358233553
120,"CMR","Cameroon",0.075569682,0.076849872,0.083028387,0.083483571,0.086570472,0.091293048,0.092880097,0.099559463,0.104687752434356,0.108954690339668,0.109998921439976,0.11015693032074,0.112958230457677,0.113007427010767,0.116306486423024,0.118629965043087,0.11916870200579,0.119920862011691,0.122165597664727,0.122464564527184,0.122625161316172,0.12273621163016,0.123098405202339,0.12316145677906,0.123395103058761
124,"CAN","Canada",0.064819017,0.066962019,0.067678546,0.07284201,0.073724615,0.075712184,0.076284688,0.076757177,0.081353311,0.084205173,0.084944491,0.087438244,0.090207223,0.092806851,0.093178399,0.097686708,0.098209846,0.098693982,0.10637441493783,0.111399801197336,0.11888951287367,0.123384605060379,0.124303591436881,0.125329070308116,0.126657539834121
136,"CYM","Cayman Islands",0.1570295092249,0.169019888940559,0.175832645485597,0.17635379033709,0.179586107,0.180056304,0.180963207202414,0.182032324126556,0.196659712714824,0.198199726867455,0.201340445756948,0.204194306744765,0.207499247803477,0.20794327,0.208318598,0.210628168971085,0.211355830236927,0.211881848466912,0.212206615055094,0.212682870636487,0.212752077286509,0.213120918536704,0.213860782127704,0.214379588439691,0.214442683746803
140,"CAF","Central African Republic",0.095009262,0.095443689,0.098083501,0.098193879,0.099739687,0.100475612695135,0.101706634,0.105745524806577,0.107753183603044,0.109068355364458,0.109507627355939,0.109755201655463,0.11023959,0.110335114968131,0.126080219050031,0.126861198808195,0.127192719256792,0.128494224319722,0.128547224606923,0.12888342994318,0.128992929486341,0.129112539456764,0.129279035120951,0.129301151850476,0.129594390967347
148,"TCD","Chad",0.092443162,0.093123968,0.093742227,0.093861775,0.099013163,0.099770155,0.100550396186294,0.101756983148361,0.105556921231311,0.10583327645385,0.106111414795727,0.106253121819647,0.108421677248915,0.10854524468115,0.108843604793524,0.108931500945553,0.126270669703878,0.130124428363506,0.131785569,0.138520230893216,0.138680187624988,0.139046592736787,0.139973217731245,0.140564047513137,0.142068522
152,"CHL","Chile",0.103793288121421,0.104460031423634,0.106508394613661,0.106901470905333,0.107587013,0.114603039710099,0.115162023610933,0.123287718263818,0.123469939697768,0.127313643289444,0.128226884707654,0.13125157392442,0.131328429040772,0.131375176297066,0.132020140230821,0.133879513138253,0.134018308,0.134210469216547,0.137769809212028,0.147545849614654,0.147730000912175,0.149465565126495,0.15009680575082,0.153475125717706,0.153551248590131
