"code","iso","country","TKA.raw.2010","TKA.raw.2011","TKA.raw.2012","TKA.raw.2013","TKA.raw.2014","TKA.raw.2015","TKA.raw.2016","TKA.raw.2017","TKA.raw.2018","TKA.raw.2019","TKA.raw.2020","TKA.raw.2021","TKA.raw.2022","TKA.raw.2023","TKA.raw.2024","TKA.raw.2025"
4,"AFG","Afghanistan",7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075,7.2211245888075
8,"ALB","Albania",0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521,0.729578081597521
12,"DZA","Algeria",19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975,19.6768061416975
20,"AND","Andorra",0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684,0.0520223091952684
24,"AGO","Angola",6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552,6.563848788552
660,"AIA","Anguilla",0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636,0.00525089974681636
28,"ATG","Antigua and Barbuda",0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746,0.0195750489046746
32,"ARG","Argentina",31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571,31.2793042396571
51,"ARM","Armenia",1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716,1.16561742434716
533,"ABW","Aruba",0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406,0.00366889420602406
36,"AUS","Australia",42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775,42.0111282694775
40,"AUT","Austria",1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547,1.70846464124547
31,"AZE","Azerbaijan",1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338,1.53742376980338
44,"BHS","Bahamas",0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055,0.560621689680055
48,"BHR","Bahrain",0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234,0.0228225828053234
50,"BGD","Bangladesh",1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816,1.15180547297816
52,"BRB","Barbados",0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278,0.00601525557477278
112,"BLR","Belarus",2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656,2.11384415584656
56,"BEL","Belgium",0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678,0.71612956323678
84,"BLZ","Belize",2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733,2.53287133177733
204,"BEN","Benin",1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821,1.23639053771821
60,"BMU","Bermuda",0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346,0.000737367288928346
64,"BTN","Bhutan",1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011,1.26170253434011
68,"BOL","Bolivia",30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145,30.6229472699145
70,"BIH","Bosnia and Herzegovina",0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311,0.122153556748311
72,"BWA","Botswana",12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346,12.2819220398346
76,"BRA","Brazil",82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643,82.3035336447643
92,"VGB","British Virgin Islands",0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192,0.00688626917320192
96,"BRN","Brunei Darussalam",0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934,0.143375870603934
100,"BGR","Bulgaria",2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694,2.8536908611694
854,"BFA","Burkina Faso",1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903,1.076020732903
108,"BDI","Burundi",0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701,0.0862841398286701
132,"CPV","Cabo Verde",0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412,0.741794814824412
116,"KHM","Cambodia",4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407,4.66759477722407
120,"CMR","Cameroon",3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016,3.30744761991016
124,"CAN","Canada",73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286,73.0238276198286
136,"CYM","Cayman Islands",0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096,0.00528289737339096
140,"CAF","Central African Republic",6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955,6.36110848064955
148,"TCD","Chad",10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679,10.5827803038679
152,"CHL","Chile",6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552,6.89149475992552
156,"CHN","China",111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233,111.036307200233
170,"COL","Colombia",18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226,18.1667297205226
174,"COM","Comoros",0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111,0.161565091985111
